EmpID;GenderID;EmpStatusID;DeptID;PerfScoreID;FromDiversityJobFairID;PayRate;Termd;PositionID;Position;Oficina;DOB;Sex;DateofHire;DateofTermination;TermReason;EmploymentStatus;Department;ManagerID;origen_contratacion;PerformanceScore;EngagementSurvey;EmpSatisfaction;SpecialProjectsCount;LastPerformanceReview_Date;DaysLateLast30
1405067501.0;0.0;5.0;5.0;3.0;1.0;15.0;1.0;19.0;Production Technician I;Madrid;04/03/1975;F;4/27/2009;04/01/2013;Another position;Voluntarily Terminated;Production       ;39.0;FeriaEmpleo;Acorde;2.52;5.0;0.0;;
1307060212.0;1.0;5.0;5.0;3.0;0.0;23.0;1.0;19.0;Production Technician I;Madrid;05/24/87;M ;01/10/2011;05/15/11;hours;Voluntarily Terminated;Production       ;39.0;periodico;Acorde;5.0;5.0;0.0;;
1011022820.0;0.0;1.0;5.0;3.0;0.0;25.0;0.0;20.0;Production Technician II;Madrid;03/02/1980;F;03/05/2012;;N/A - still employed;Active;Production       ;11.0;Ref_empleado;Acorde;4.51;4.0;0.0;2/21/2019;0.0
1109029103.0;1.0;5.0;5.0;3.0;0.0;29.0;1.0;20.0;Production Technician II;Madrid;10/01/1981;M ;5/16/2011;06/24/13;hours;Voluntarily Terminated;Production       ;11.0;Linkedin;Acorde;4.76;5.0;0.0;;
1306058509.0;0.0;5.0;5.0;3.0;0.0;23.0;1.0;20.0;Production Technician II;Madrid;09/22/76;F;2/21/2011;04/01/2013;unhappy;Voluntarily Terminated;Production       ;11.0;infojobs;Acorde;3.72;3.0;0.0;;
1304055986.0;0.0;5.0;5.0;3.0;0.0;23.0;1.0;20.0;Production Technician II;Madrid;12/10/1986;F;07/05/2011;08/19/11;Another position;Voluntarily Terminated;Production       ;11.0;periodico;Acorde;5.0;4.0;0.0;;
1202031821.0;0.0;5.0;5.0;2.0;0.0;28.0;1.0;20.0;Production Technician II;Madrid;07/18/89;F;07/05/2011;09/15/11;unhappy;Voluntarily Terminated;Production       ;11.0;infojobs;NecesitaMejorar;1.03;5.0;0.0;;
1107027551.0;0.0;5.0;5.0;3.0;0.0;22.0;1.0;20.0;Production Technician II;Madrid;03/15/85;F;01/10/2011;07/02/2012;unhappy;Voluntarily Terminated;Production       ;11.0;EquipoRRHH;Acorde;1.3;3.0;0.0;;
1012023226.0;0.0;5.0;5.0;3.0;0.0;25.0;1.0;20.0;Production Technician II;Madrid;08/31/81;F;5/16/2011;01/07/2013;unhappy;Voluntarily Terminated;Production       ;12.0;FeriaEmpleo;Acorde;1.16;5.0;0.0;;
1411071324.0;1.0;5.0;5.0;1.0;1.0;29.0;1.0;20.0;Production Technician II;Madrid;10/12/1964;M ;4/26/2010;05/30/11;career change;Voluntarily Terminated;Production       ;12.0;FeriaEmpleo;Bajo;4.35;3.0;0.0;;
1306057810.0;0.0;1.0;5.0;4.0;0.0;25.0;0.0;20.0;Production Technician II;Madrid;09/08/1969;F;07/07/2014;;N/A - still employed;Active;Production       ;12.0;Universidad;Excede;1.51;3.0;0.0;01/11/2019;0.0
1205033439.0;1.0;5.0;5.0;1.0;0.0;25.0;1.0;20.0;Production Technician II;Madrid;06/29/85;M ;8/15/2011;09/04/2014;unhappy;Voluntarily Terminated;Production       ;12.0;Universidad;Bajo;5.0;2.0;0.0;;
1103024843.0;0.0;1.0;5.0;3.0;0.0;26.0;0.0;20.0;Production Technician II;Madrid;03/10/1979;F;04/02/2012;;N/A - still employed;Active;Production       ;12.0;Universidad;Acorde;2.61;3.0;0.0;1/14/2019;0.0
1405067188.0;1.0;5.0;5.0;4.0;0.0;29.0;1.0;20.0;Production Technician II;Madrid;11/07/1958;M ;01/07/2013;02/21/16;retiring;Voluntarily Terminated;Production       ;12.0;Universidad;Excede;1.67;3.0;0.0;;
1209048697.0;1.0;5.0;5.0;3.0;0.0;26.0;1.0;20.0;Production Technician II;Madrid;11/25/78;M ;8/30/2010;09/26/11;career change;Voluntarily Terminated;Production       ;14.0;Otro;Acorde;1.3;4.0;0.0;;
1001549006.0;0.0;3.0;5.0;3.0;0.0;24.25;0.0;20.0;Production Technician II;Madrid;05/25/86;F;05/12/2014;;N/A - still employed;Leave of Absence;Production       ;14.0;Universidad;Acorde;2.04;3.0;0.0;02/07/2019;0.0
1010022030.0;0.0;5.0;5.0;3.0;0.0;22.0;1.0;20.0;Production Technician II;Madrid;07/25/79;F;01/07/2013;03/31/14;Another position;Voluntarily Terminated;Production       ;14.0;jobandtalent;Acorde;4.52;3.0;0.0;;
1404066711.0;1.0;1.0;5.0;3.0;0.0;27.0;0.0;20.0;Production Technician II;Madrid;08/17/92;M ;11/07/2011;;N/A - still employed;Active;Production       ;14.0;Universidad;Acorde;2.67;3.0;0.0;01/08/2019;0.0
1402065340.0;0.0;5.0;5.0;3.0;0.0;26.0;1.0;20.0;Production Technician II;Madrid;09/05/1981;F;9/26/2011;10/22/11;return to school;Voluntarily Terminated;Production       ;14.0;infojobs;Acorde;2.19;4.0;0.0;;
1205033180.0;0.0;1.0;5.0;3.0;0.0;22.0;0.0;20.0;Production Technician II;Madrid;04/20/85;F;9/29/2014;;N/A - still employed;Active;Production       ;14.0;periodico;Acorde;3.4;4.0;0.0;2/21/2019;0.0
1008021030.0;0.0;5.0;5.0;3.0;0.0;26.0;1.0;20.0;Production Technician II;Madrid;01/16/67;F;01/10/2011;04/04/2014;career change;Voluntarily Terminated;Production       ;16.0;infojobs;Acorde;1.38;5.0;0.0;;
1108028428.0;0.0;1.0;5.0;3.0;0.0;27.0;0.0;20.0;Production Technician II;Madrid;09/22/78;F;07/07/2014;;N/A - still employed;Active;Production       ;16.0;Universidad;Acorde;1.49;5.0;0.0;2/22/2019;0.0
1106026433.0;0.0;2.0;5.0;3.0;0.0;25.0;0.0;20.0;Production Technician II;Madrid;03/11/1984;F;06/06/2016;;N/A - Has not started yet;Future Start;Production       ;16.0;EquipoRRHH;Acorde;2.92;5.0;0.0;1/18/2019;0.0
1001504432.0;0.0;1.0;5.0;4.0;0.0;26.1;0.0;20.0;Production Technician II;Madrid;03/28/82;F;8/19/2013;;N/A - still employed;Active;Production       ;16.0;jobandtalent;Excede;1.64;4.0;0.0;02/12/2019;0.0
1104025435.0;0.0;1.0;5.0;3.0;0.0;26.39;0.0;20.0;Production Technician II;Madrid;11/23/85;F;11/10/2014;;N/A - still employed;Active;Production       ;16.0;jobandtalent;Acorde;4.53;5.0;0.0;1/16/2019;0.0
1001970770.0;1.0;1.0;5.0;4.0;0.0;22.0;0.0;20.0;Production Technician II;Madrid;10/30/63;M ;9/29/2014;;N/A - still employed;Active;Production       ;16.0;Anuncio;Excede;2.41;3.0;0.0;1/28/2019;0.0
1406068345.0;0.0;5.0;5.0;3.0;0.0;28.75;1.0;20.0;Production Technician II;Madrid;05/24/53;F;5/16/2011;07/08/2012;Another position;Voluntarily Terminated;Production       ;16.0;infojobs;Acorde;3.93;3.0;0.0;;
1303054329.0;0.0;2.0;5.0;4.0;0.0;27.0;0.0;20.0;Production Technician II;Madrid;04/17/66;F;7/21/2016;;N/A - Has not started yet;Future Start;Production       ;18.0;Ref_empleado;Excede;2.7;3.0;0.0;1/14/2019;0.0
1104025179.0;0.0;5.0;5.0;3.0;0.0;29.0;1.0;20.0;Production Technician II;Madrid;02/25/51;F;04/04/2011;11/04/2015;more money;Voluntarily Terminated;Production       ;18.0;infojobs;Acorde;4.62;5.0;0.0;;
1307059937.0;1.0;1.0;5.0;3.0;0.0;24.0;0.0;20.0;Production Technician II;Madrid;08/10/1988;M ;11/11/2013;;N/A - still employed;Active;Production       ;18.0;periodico;Acorde;5.0;3.0;0.0;01/08/2019;0.0
1011022932.0;0.0;5.0;5.0;3.0;0.0;24.0;1.0;20.0;Production Technician II;Madrid;08/27/72;F;01/10/2011;02/18/13;hours;Voluntarily Terminated;Production       ;18.0;infojobs;Acorde;5.0;3.0;0.0;;
1405067565.0;1.0;3.0;5.0;3.0;0.0;22.0;0.0;20.0;Production Technician II;Madrid;03/19/79;M ;07/08/2013;;N/A - still employed;Leave of Absence;Production       ;18.0;FeriaEmpleo;Acorde;4.0;3.0;0.0;2/18/2019;0.0
1408069503.0;1.0;3.0;5.0;3.0;1.0;26.0;0.0;20.0;Production Technician II;Madrid;12/03/1976;M ;01/09/2012;;N/A - still employed;Leave of Absence;Production       ;18.0;FeriaEmpleo;Acorde;2.5;4.0;0.0;1/31/2019;0.0
1106026462.0;1.0;1.0;5.0;3.0;0.0;29.0;0.0;20.0;Production Technician II;Madrid;04/26/86;M ;8/30/2010;;N/A - still employed;Active;Production       ;18.0;infojobs;Acorde;2.08;3.0;0.0;01/10/2019;0.0
1301052449.0;1.0;1.0;5.0;3.0;0.0;26.0;0.0;20.0;Production Technician II;Madrid;08/19/77;M ;04/04/2011;;N/A - still employed;Active;Production       ;19.0;jobandtalent;Acorde;3.25;5.0;0.0;1/14/2019;0.0
1012023204.0;0.0;5.0;5.0;3.0;0.0;24.0;1.0;20.0;Production Technician II;Madrid;11/08/1983;F;04/04/2011;01/09/2012;career change;Voluntarily Terminated;Production       ;19.0;FeriaEmpleo;Acorde;3.66;3.0;0.0;;
1008020942.0;0.0;1.0;5.0;4.0;0.0;22.5;0.0;20.0;Production Technician II;Madrid;11/06/1986;F;07/05/2011;;N/A - still employed;Active;Production       ;19.0;Universidad;Excede;4.6;4.0;0.0;2/25/2019;0.0
1406067957.0;0.0;1.0;5.0;3.0;0.0;26.0;0.0;20.0;Production Technician II;Madrid;05/21/87;F;3/30/2015;;N/A - still employed;Active;Production       ;19.0;periodico;Acorde;5.0;5.0;0.0;02/07/2019;0.0
1411071406.0;0.0;5.0;5.0;4.0;0.0;29.0;1.0;20.0;Production Technician II;Madrid;08/17/86;F;5/16/2011;02/04/2012;more money;Voluntarily Terminated;Production       ;19.0;Anuncio;Excede;1.79;5.0;0.0;;
1011022818.0;1.0;1.0;5.0;3.0;0.0;22.0;0.0;20.0;Production Technician II;Madrid;02/10/1976;M ;8/18/2014;;N/A - still employed;Active;Production       ;19.0;Ref_empleado;Acorde;3.11;5.0;0.0;02/12/2019;0.0
1005019209.0;0.0;5.0;5.0;3.0;0.0;29.0;1.0;20.0;Production Technician II;Madrid;09/19/88;F;07/05/2011;09/24/12;hours;Voluntarily Terminated;Production       ;20.0;periodico;Acorde;3.02;3.0;0.0;;
1201031274.0;1.0;1.0;5.0;3.0;0.0;25.0;0.0;20.0;Production Technician II;Madrid;09/14/79;M ;11/07/2011;;N/A - still employed;Active;Production       ;20.0;periodico;Acorde;3.96;4.0;0.0;2/27/2019;0.0
1108028351.0;0.0;3.0;5.0;3.0;0.0;27.0;0.0;20.0;Production Technician II;Madrid;12/08/1983;F;9/30/2013;;N/A - still employed;Leave of Absence;Production       ;20.0;FeriaEmpleo;Acorde;2.57;5.0;0.0;2/21/2019;0.0
1104025486.0;1.0;5.0;5.0;3.0;0.0;28.0;1.0;20.0;Production Technician II;Madrid;05/09/1984;M ;04/02/2012;04/15/13;more money;Voluntarily Terminated;Production       ;20.0;FeriaEmpleo;Acorde;1.84;3.0;0.0;;
1001103149.0;0.0;1.0;5.0;4.0;0.0;25.0;0.0;20.0;Production Technician II;Madrid;04/24/70;F;5/13/2013;;N/A - still employed;Active;Production       ;20.0;Anuncio;Excede;2.55;3.0;0.0;1/14/2019;0.0
1499902991.0;1.0;5.0;5.0;3.0;0.0;22.0;1.0;20.0;Production Technician II;Madrid;07/03/1972;M ;07/05/2011;02/08/2012;Another position;Voluntarily Terminated;Production       ;20.0;jobandtalent;Acorde;2.48;5.0;0.0;;
1012023010.0;1.0;1.0;5.0;3.0;0.0;24.25;0.0;20.0;Production Technician II;Madrid;05/11/1985;M ;07/07/2014;;N/A - still employed;Active;Production       ;20.0;EquipoRRHH;Acorde;4.07;4.0;0.0;2/28/2019;0.0
1403066125.0;0.0;1.0;5.0;2.0;0.0;27.0;0.0;20.0;Production Technician II;Madrid;09/21/90;F;04/04/2011;;N/A - still employed;Active;Production       ;22.0;infojobs;NecesitaMejorar;1.16;3.0;0.0;2/27/2019;0.0
1105025661.0;0.0;1.0;5.0;1.0;0.0;24.0;0.0;20.0;Production Technician II;Madrid;08/25/89;F;07/07/2014;;N/A - still employed;Active;Production       ;22.0;Anuncio;Bajo;4.59;1.0;0.0;2/25/2019;0.0
1207046956.0;0.0;5.0;5.0;3.0;0.0;28.0;1.0;20.0;Production Technician II;Madrid;02/16/84;F;8/15/2011;04/07/2012;relocation out of area;Voluntarily Terminated;Production       ;30.0;jobandtalent;Acorde;3.03;5.0;0.0;;
1305056276.0;0.0;5.0;5.0;3.0;0.0;24.0;1.0;20.0;Production Technician II;Madrid;12/26/76;F;07/08/2013;09/15/13;more money;Voluntarily Terminated;Production       ;22.0;FeriaEmpleo;Acorde;4.65;4.0;0.0;;
1301052436.0;1.0;1.0;5.0;3.0;0.0;29.0;0.0;20.0;Production Technician II;Madrid;12/01/1974;M ;5/13/2013;;N/A - still employed;Active;Production       ;22.0;FeriaEmpleo;Acorde;4.29;5.0;0.0;1/28/2019;0.0
1012023103.0;0.0;5.0;5.0;3.0;0.0;23.0;1.0;20.0;Production Technician II;Madrid;11/25/87;F;10/26/2009;04/08/2015;maternity leave - did not return;Voluntarily Terminated;Production       ;22.0;infojobs;Acorde;4.68;4.0;0.0;;
1101023457.0;1.0;1.0;5.0;3.0;0.0;22.0;0.0;20.0;Production Technician II;Madrid;07/28/83;M ;9/29/2014;;N/A - still employed;Active;Production       ;;FeriaEmpleo;Acorde;3.19;3.0;0.0;02/01/2019;0.0
1402065085.0;0.0;1.0;5.0;3.0;0.0;24.0;0.0;20.0;Production Technician II;Madrid;09/27/87;F;2/17/2014;;N/A - still employed;Active;Production       ;;periodico;Acorde;4.0;4.0;0.0;01/07/2019;0.0
1103024924.0;0.0;2.0;5.0;3.0;0.0;28.0;0.0;20.0;Production Technician II;Madrid;05/07/1992;F;06/05/2015;;N/A - Has not started yet;Future Start;Production       ;;Otro;Acorde;2.63;3.0;0.0;2/14/2019;0.0
1110029623.0;0.0;2.0;5.0;3.0;0.0;23.0;0.0;20.0;Production Technician II;Madrid;08/25/76;F;05/11/2016;;N/A - Has not started yet;Future Start;Production       ;;EquipoRRHH;Acorde;5.0;3.0;0.0;1/21/2019;0.0
1001856521.0;0.0;5.0;5.0;3.0;0.0;25.0;1.0;20.0;Production Technician II;Madrid;02/11/1952;F;5/14/2012;08/19/13;unhappy;Voluntarily Terminated;Production       ;39.0;periodico;Acorde;5.0;3.0;0.0;;
1011022777.0;1.0;5.0;5.0;3.0;0.0;23.0;1.0;20.0;Production Technician II;Madrid;09/16/75;M ;6/25/2007;08/30/10;military;Voluntarily Terminated;Production       ;39.0;Anuncio;Acorde;1.37;4.0;0.0;;
1402065303.0;0.0;1.0;6.0;3.0;0.0;54.0;0.0;21.0;Sales Manager;Madrid;04/19/90;F;05/05/2014;;N/A - still employed;Active;Sales;15.0;Anuncio;Acorde;4.62;4.0;0.0;1/24/2019;0.0
1109029264.0;0.0;5.0;6.0;3.0;0.0;60.25;1.0;21.0;Sales Manager;Pontevedra;11/11/1989;F;11/07/2011;04/24/14;maternity leave - did not return;Voluntarily Terminated;Sales;15.0;Linkedin;Acorde;1.9;5.0;0.0;;
1499902910.0;1.0;1.0;6.0;2.0;1.0;56.0;0.0;21.0;Sales Manager;Madrid;08/16/84;M ;5/18/2014;;N/A - still employed;Active;Sales;15.0;FeriaEmpleo;NecesitaMejorar;1.62;4.0;0.0;1/16/2019;0.0
1009919930.0;0.0;1.0;3.0;3.0;0.0;50.25;0.0;22.0;Senior BI Developer;Madrid;06/14/87;F;10/02/2016;;N/A - still employed;Active;IT/IS;13.0;Indeed;Acorde;2.09;5.0;7.0;01/08/2019;0.0
1009919960.0;1.0;1.0;3.0;3.0;0.0;52.25;0.0;22.0;Senior BI Developer;Madrid;04/25/70;M ;02/10/2017;;N/A - still employed;Active;IT/IS;13.0;Indeed;Acorde;5.0;3.0;6.0;2/25/2019;0.0
1009919970.0;1.0;1.0;3.0;3.0;0.0;51.0;0.0;22.0;Senior BI Developer;Madrid;07/08/1981;M ;2/15/2017;;N/A - still employed;Active;IT/IS;13.0;Indeed;Acorde;3.42;4.0;7.0;01/04/2019;0.0
1102024115.0;1.0;1.0;1.0;3.0;0.0;55.0;0.0;23.0;Shared Services Manager;Madrid;06/10/1984;M ;01/05/2016;;N/A - still employed;Active;Admin Offices;2.0;infojobs;Acorde;1.95;4.0;0.0;1/28/2019;0.0
1206043417.0;1.0;5.0;1.0;3.0;1.0;55.0;1.0;23.0;Shared Services Manager;Madrid;11/06/1984;M ;2/21/2011;08/15/15;career change;Voluntarily Terminated;Admin Offices;2.0;FeriaEmpleo;Acorde;4.15;4.0;0.0;;
1107027358.0;0.0;1.0;4.0;3.0;0.0;47.6;0.0;24.0;Software Engineer;Madrid;05/24/79;F;11/10/2014;;N/A - still employed;Active;Software Engineering;10.0;EquipoRRHH;Acorde;3.04;3.0;4.0;01/02/2019;0.0
1101023577.0;0.0;1.0;4.0;3.0;0.0;56.0;0.0;24.0;Software Engineer;Madrid;04/05/1987;F;11/11/2013;;N/A - still employed;Active;Software Engineering;10.0;Anuncio;Acorde;4.96;4.0;6.0;1/30/2019;0.0
1203032498.0;0.0;1.0;4.0;3.0;0.0;57.12;0.0;24.0;Software Engineer;Madrid;07/05/1979;F;01/09/2012;;N/A - still employed;Active;Software Engineering;10.0;infojobs;Acorde;3.79;5.0;5.0;1/25/2019;0.0
1401064670.0;0.0;4.0;4.0;2.0;0.0;48.5;1.0;24.0;Software Engineer;Madrid;05/15/87;F;05/02/2011;06/05/2013;attendance;Terminated for Cause;Software Engineering;10.0;Anuncio;NecesitaMejorar;2.55;5.0;4.0;;
1303054625.0;0.0;1.0;4.0;3.0;0.0;55.51;0.0;24.0;Software Engineer;Madrid;11/07/1987;F;11/11/2013;;N/A - still employed;Active;Software Engineering;10.0;infojobs;Acorde;1.53;5.0;4.0;1/14/2019;0.0
1112030979.0;1.0;5.0;4.0;4.0;1.0;52.25;1.0;24.0;Software Engineer;Madrid;02/20/79;M ;11/07/2011;09/07/2015;Another position;Voluntarily Terminated;Software Engineering;10.0;FeriaEmpleo;Excede;1.1;5.0;3.0;;
1012023185.0;0.0;1.0;4.0;3.0;0.0;49.25;0.0;24.0;Software Engineer;Madrid;07/24/86;F;11/05/2012;;N/A - still employed;Active;Software Engineering;10.0;Anuncio;Acorde;1.74;3.0;6.0;2/13/2019;0.0
1201031324.0;1.0;1.0;4.0;4.0;0.0;48.0;0.0;24.0;Software Engineer;Madrid;05/06/1983;M ;07/07/2014;;N/A - still employed;Active;Software Engineering;10.0;Universidad;Excede;2.61;5.0;5.0;2/18/2019;0.0
1102024057.0;1.0;5.0;4.0;3.0;1.0;45.42;1.0;24.0;Software Engineer;Madrid;06/14/83;M ;2/18/2013;04/15/14;medical issues;Voluntarily Terminated;Software Engineering;10.0;FeriaEmpleo;Acorde;1.11;3.0;4.0;;
1001644719.0;1.0;1.0;4.0;3.0;0.0;27.0;0.0;25.0;Software Engineering Manager;Madrid;11/22/66;M ;8/15/2011;;N/A - still employed;Active;Software Engineering;5.0;infojobs;Acorde;3.84;3.0;5.0;1/21/2019;0.0
1201031308.0;0.0;1.0;1.0;3.0;0.0;34.95;0.0;26.0;Sr. Accountant;Madrid;04/16/79;F;01/05/2009;;N/A - still employed;Active;Admin Offices;9.0;Otro;Acorde;5.0;3.0;2.0;02/08/2019;0.0
1307060188.0;0.0;1.0;1.0;3.0;1.0;34.95;0.0;26.0;Sr. Accountant;Madrid;04/04/1987;F;2/16/2015;;N/A - still employed;Active;Admin Offices;3.0;FeriaEmpleo;Acorde;5.0;4.0;3.0;2/18/2019;0.0
1307060199.0;1.0;5.0;3.0;3.0;0.0;62.0;1.0;27.0;Sr. DBA;Madrid;05/05/1975;M ;3/30/2015;06/16/16;career change;Voluntarily Terminated;IT/IS;4.0;referenciado;Acorde;4.96;3.0;6.0;;
1010022337.0;0.0;2.0;3.0;3.0;0.0;61.3;0.0;27.0;Sr. DBA;Madrid;06/06/1986;F;6/30/2016;;N/A - Has not started yet;Future Start;IT/IS;4.0;EquipoRRHH;Acorde;5.0;5.0;6.0;2/18/2019;0.0
1412071562.0;1.0;4.0;3.0;3.0;0.0;58.2;1.0;30.0;Enterprise Architect;Barcelona;07/30/64;M ;2/17/2014;02/19/16;hours;Terminated for Cause;IT/IS;4.0;EquipoRRHH;Acorde;2.94;5.0;7.0;;
1111030266.0;0.0;5.0;3.0;3.0;0.0;58.5;1.0;29.0;Principal Data Architect;Madrid;05/27/73;F;01/05/2015;11/10/2015;Another position;Voluntarily Terminated;IT/IS;4.0;EquipoRRHH;Acorde;3.88;3.0;7.0;;
1411071312.0;0.0;3.0;3.0;3.0;0.0;54.1;0.0;28.0;Sr. Network Engineer;Barcelona;01/18/52;F;11/10/2014;;N/A - still employed;Leave of Absence;IT/IS;7.0;EquipoRRHH;Acorde;1.55;5.0;8.0;02/12/2019;0.0
1108028108.0;1.0;3.0;3.0;3.0;0.0;56.2;0.0;28.0;Sr. Network Engineer;Madrid;04/23/86;M ;11/10/2014;;N/A - still employed;Leave of Absence;IT/IS;7.0;Ref_empleado;Acorde;4.46;5.0;6.0;01/07/2019;0.0
904013591.0;1.0;2.0;3.0;3.0;0.0;53.8;0.0;28.0;Sr. Network Engineer;Madrid;02/09/1983;M ;6/30/2016;;N/A - Has not started yet;Future Start;IT/IS;7.0;FeriaEmpleo;Acorde;3.27;4.0;5.0;1/14/2019;0.0
1308060959.0;1.0;1.0;3.0;3.0;0.0;53.0;0.0;28.0;Sr. Network Engineer;Barcelona;09/09/1965;M ;11/10/2014;;N/A - still employed;Active;IT/IS;7.0;Ref_empleado;Acorde;5.0;3.0;4.0;01/02/2019;0.0
1301052347.0;0.0;1.0;3.0;3.0;0.0;55.2;0.0;28.0;Sr. Network Engineer;Madrid;05/02/1978;F;3/30/2015;;N/A - still employed;Active;IT/IS;7.0;Ref_empleado;Acorde;1.06;4.0;8.0;02/05/2019;0.0
